timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,importance,comment-body
1760114623,Fri Oct 10 2025 16:43:43 GMT+0000 (Coordinated Universal Time),216,53,81,19,1,9,"AI makes us lazier. There is something respectable about gaining knowledge yourself, doing something firsthand"
1760114625,Fri Oct 10 2025 16:43:45 GMT+0000 (Coordinated Universal Time),217,48,76,15,1,12,"There is no accountability with AI when a mistake is made or harm caused to a person."
1760115204,Fri Oct 10 2025 16:53:24 GMT+0000 (Coordinated Universal Time),392,95,61,7,1,19,"who is  responsible in case AI gets out of hand?"
1760115206,Fri Oct 10 2025 16:53:26 GMT+0000 (Coordinated Universal Time),393,32,50,29,1,10,"Inequality is destroying the human race and until we can resolve issues of economic inequality, AI will be a threat."
1760115212,Fri Oct 10 2025 16:53:32 GMT+0000 (Coordinated Universal Time),395,55,59,13,1,9,"AI will not replace teachers but it will change the way we teach."
1760115213,Fri Oct 10 2025 16:53:33 GMT+0000 (Coordinated Universal Time),396,40,92,2,1,18,"There must be accountability with AI."
1760115208,Fri Oct 10 2025 16:53:28 GMT+0000 (Coordinated Universal Time),394,84,56,13,1,10,"The possible health concerns of AI data centers to nearby residents."
1760115219,Fri Oct 10 2025 16:53:39 GMT+0000 (Coordinated Universal Time),397,71,58,6,1,12,"They probably are not protecting our private details. They are using it to further train the AI. It learns as it goes along."
1760115220,Fri Oct 10 2025 16:53:40 GMT+0000 (Coordinated Universal Time),398,58,64,12,1,15,"AI can only be as non-biased as the person or people who program it."
1760115226,Fri Oct 10 2025 16:53:46 GMT+0000 (Coordinated Universal Time),399,107,48,44,1,15,"AI is large scale plagarism"
1760115229,Fri Oct 10 2025 16:53:49 GMT+0000 (Coordinated Universal Time),400,78,74,24,1,6,"AI can bring a wide range of learning to students from home."
1760115232,Fri Oct 10 2025 16:53:52 GMT+0000 (Coordinated Universal Time),401,110,6,5,-1,0,"I think people are going to be uncomfortable with AI for that."
1760115240,Fri Oct 10 2025 16:54:00 GMT+0000 (Coordinated Universal Time),402,95,28,47,1,6,"we really do not know how AI works."
1760115243,Fri Oct 10 2025 16:54:03 GMT+0000 (Coordinated Universal Time),403,106,52,20,1,9,"With more AI content online, AI will scrape data from other AIs which will degrade the data quality"
1760115250,Fri Oct 10 2025 16:54:10 GMT+0000 (Coordinated Universal Time),404,55,33,39,1,4,"The best protection from malicious use of AI is even better AI"
1760115252,Fri Oct 10 2025 16:54:12 GMT+0000 (Coordinated Universal Time),405,75,55,17,1,8,"People will become dumber as AI takes over things humans should be doing."
1760115281,Fri Oct 10 2025 16:54:41 GMT+0000 (Coordinated Universal Time),414,51,6,0,-1,0,"education is another field of study."
1760115343,Fri Oct 10 2025 16:55:43 GMT+0000 (Coordinated Universal Time),436,103,60,10,1,14,"My concern is that AI would leave lots of people out of a job and the economy would worsen because of the lack of workers."
1760115254,Fri Oct 10 2025 16:54:14 GMT+0000 (Coordinated Universal Time),406,95,40,36,1,13,"AI builds and teaches itself"
1760115262,Fri Oct 10 2025 16:54:22 GMT+0000 (Coordinated Universal Time),408,40,60,18,1,14,"AI must be regulated by the government and not the companies profiting from it."
1760115263,Fri Oct 10 2025 16:54:23 GMT+0000 (Coordinated Universal Time),409,104,63,14,1,11,"Ai will be useful in the medical field diagnosing conditions faster than a human can."
1760115267,Fri Oct 10 2025 16:54:27 GMT+0000 (Coordinated Universal Time),410,64,61,13,1,20,"ANYTHING PUT OUT AS NEWS SHOULD BE LABLED AI SO PEOPLE CAN DO FACT CHECKS."
1760115269,Fri Oct 10 2025 16:54:29 GMT+0000 (Coordinated Universal Time),411,48,101,7,1,17,"It's very hard to tell what is real and what is fake with AI.  Some AI pictures look real."
1760115271,Fri Oct 10 2025 16:54:31 GMT+0000 (Coordinated Universal Time),412,89,66,13,1,17,"I fear education an ability will be lowered if students rely on AI for schoolwork."
1760115272,Fri Oct 10 2025 16:54:32 GMT+0000 (Coordinated Universal Time),413,79,89,9,1,20,"I think that the environmental concerns that AI produces needs to be addressed in a meaningful way."
1760115282,Fri Oct 10 2025 16:54:42 GMT+0000 (Coordinated Universal Time),415,71,6,4,-1,3,"AI is not a being and cannot grow without human intervention. It can learn based on what it is taught. I think this is a dystopian thought."
1760115256,Fri Oct 10 2025 16:54:16 GMT+0000 (Coordinated Universal Time),407,100,63,10,1,13,"Ai's massive consumption of electricity will require us to prioritize our use of electricity, such as bitcoin, electric cars, data centers."
1760115285,Fri Oct 10 2025 16:54:45 GMT+0000 (Coordinated Universal Time),417,76,94,8,1,13,"AI has pros and cons like everything else. It can be helpful if developed and used properly, like any other tool."
1760115287,Fri Oct 10 2025 16:54:47 GMT+0000 (Coordinated Universal Time),418,106,84,15,1,17,"People not familiar with AI can easily be fooled by deepfake videos, leading to political manipulation"
1760115295,Fri Oct 10 2025 16:54:55 GMT+0000 (Coordinated Universal Time),419,58,96,9,1,6,"What makes AI useful in determining factual answers is its ability to include massive amounts of data."
1760115303,Fri Oct 10 2025 16:55:03 GMT+0000 (Coordinated Universal Time),420,75,39,28,1,7,"Once AI becomes ubiquitous people will be demeaned to a low status with little control"
1760115304,Fri Oct 10 2025 16:55:04 GMT+0000 (Coordinated Universal Time),421,111,83,4,1,20,"AI must come with additional protections for children and teenagers."
1760115305,Fri Oct 10 2025 16:55:05 GMT+0000 (Coordinated Universal Time),422,93,58,21,1,22,"General use of AI is already out of control to the point where people can't trust anything online anymore."
1760115308,Fri Oct 10 2025 16:55:08 GMT+0000 (Coordinated Universal Time),423,110,7,5,-1,1,"I don't think it will there have too many accidents already with self driving cars."
1760115314,Fri Oct 10 2025 16:55:14 GMT+0000 (Coordinated Universal Time),424,120,52,20,1,13,"We must keep AI from becoming smarter than the human race."
1760115317,Fri Oct 10 2025 16:55:17 GMT+0000 (Coordinated Universal Time),425,80,54,10,1,12,"I am scared of enormous amounts of energy and water that AI is consuming.  I don't think we are prepared for this amount of consumption."
1760115317,Fri Oct 10 2025 16:55:17 GMT+0000 (Coordinated Universal Time),426,113,79,16,1,9,"I think it will make people lazy not using the own mind"
1760115318,Fri Oct 10 2025 16:55:18 GMT+0000 (Coordinated Universal Time),427,107,49,19,1,4,"AI can create an echo chamber that is very harmful to people suffering from mania or psychosis"
1760115319,Fri Oct 10 2025 16:55:19 GMT+0000 (Coordinated Universal Time),428,57,14,2,-1,3,"I agree one hundred precent. We need to know when a human created the art or an AI was involved."
1760115320,Fri Oct 10 2025 16:55:20 GMT+0000 (Coordinated Universal Time),429,95,68,35,1,10,"people will have AI as best friends instead of humans and significant others"
1760115322,Fri Oct 10 2025 16:55:22 GMT+0000 (Coordinated Universal Time),430,32,27,35,1,4,"AI will replace most jobs eventually, so human productivity will not be salary-oriented."
1760115323,Fri Oct 10 2025 16:55:23 GMT+0000 (Coordinated Universal Time),431,121,87,8,1,18,"AI can affect people's critical thinking skills."
1760115329,Fri Oct 10 2025 16:55:29 GMT+0000 (Coordinated Universal Time),432,117,81,4,1,19,"We need strong differentiation between AI and human generated content."
1760115335,Fri Oct 10 2025 16:55:35 GMT+0000 (Coordinated Universal Time),433,99,67,21,1,11,"I believe we don't have enough data on how AI will positively or negatively impact current jobs."
1760115336,Fri Oct 10 2025 16:55:36 GMT+0000 (Coordinated Universal Time),434,51,13,1,-1,1,"very concerning"
1760115339,Fri Oct 10 2025 16:55:39 GMT+0000 (Coordinated Universal Time),435,109,13,0,-1,0,"I agree. The database that AI already has is insane. Can you imagine what would happen if it got into the wrong hands?"
1760115345,Fri Oct 10 2025 16:55:45 GMT+0000 (Coordinated Universal Time),437,106,44,22,1,6,"People think AI is a companion entity, when really it just is a word prediction model"
1760115357,Fri Oct 10 2025 16:55:57 GMT+0000 (Coordinated Universal Time),438,95,17,1,-1,2,"peoples data is being used to train AI everyday"
1760115362,Fri Oct 10 2025 16:56:02 GMT+0000 (Coordinated Universal Time),439,126,78,12,1,12,"I think that the highest priority is making sure that people don't lose their jobs due to too much use of AI."
1760115372,Fri Oct 10 2025 16:56:12 GMT+0000 (Coordinated Universal Time),441,110,9,3,-1,2,"Most definately. It had already been shown in this ipad generation what it can do to the brain if started too young."
1760115386,Fri Oct 10 2025 16:56:26 GMT+0000 (Coordinated Universal Time),443,95,73,14,1,7,"we need to keep strict control on ai"
1760115367,Fri Oct 10 2025 16:56:07 GMT+0000 (Coordinated Universal Time),440,94,76,7,1,19,"AI needs to have regulations, as much safety protocols, and be environmentally for its data centers as possible."
1760115387,Fri Oct 10 2025 16:56:27 GMT+0000 (Coordinated Universal Time),445,113,3,3,-1,0,"this is a bigissue"
1760115386,Fri Oct 10 2025 16:56:26 GMT+0000 (Coordinated Universal Time),444,122,18,12,1,12,"Chatgpt incorrectly read my blood test results and told me my B6 was dangerously high"
1760115392,Fri Oct 10 2025 16:56:32 GMT+0000 (Coordinated Universal Time),448,133,63,9,1,7,"Ai could  be useful for senior citizens in the future."
1760115398,Fri Oct 10 2025 16:56:38 GMT+0000 (Coordinated Universal Time),449,51,3,3,-1,1,"I don't know about that."
1760115390,Fri Oct 10 2025 16:56:30 GMT+0000 (Coordinated Universal Time),447,105,89,9,1,19,"AI is generally helpful but there should regulations guarding every aspect of AI"
1760115388,Fri Oct 10 2025 16:56:28 GMT+0000 (Coordinated Universal Time),446,120,79,3,1,23,"We definetely DO NOT want AI to have access to nuclear codes, weapons, ect."
1760115407,Fri Oct 10 2025 16:56:47 GMT+0000 (Coordinated Universal Time),452,107,58,16,1,10,"There's already people 'dating' AI which only increases the 'loneliness epidemic'"
1760115409,Fri Oct 10 2025 16:56:49 GMT+0000 (Coordinated Universal Time),453,131,41,18,1,6,"I feel if we don't do it China will not to mention Robotics will be a game changer."
1760115426,Fri Oct 10 2025 16:57:06 GMT+0000 (Coordinated Universal Time),455,120,9,2,-1,1,"We cannot manipulate freedom of speech."
1760115427,Fri Oct 10 2025 16:57:07 GMT+0000 (Coordinated Universal Time),456,116,55,18,1,11,"My number one concern with AI is the vast amount of electricity and water required."
1760115430,Fri Oct 10 2025 16:57:10 GMT+0000 (Coordinated Universal Time),457,128,19,21,1,4,"Why do we need a Universl Basic Income? The need for this needs to be established first, qnd how would you even decide this?"
1760115431,Fri Oct 10 2025 16:57:11 GMT+0000 (Coordinated Universal Time),458,58,38,20,1,4,"I don't agree with government getting overly involved in many sectors."
1760115434,Fri Oct 10 2025 16:57:14 GMT+0000 (Coordinated Universal Time),459,95,42,33,1,8,"AI may target minorities unfairly"
1760115373,Fri Oct 10 2025 16:56:13 GMT+0000 (Coordinated Universal Time),442,106,65,15,1,7,"AI companies are pushing hard to give AI chatbots ""personality"" which will make people trust it even more"
1760115407,Fri Oct 10 2025 16:56:47 GMT+0000 (Coordinated Universal Time),451,109,36,20,1,10,"Ai drones are real, now they have weapons."
1760115442,Fri Oct 10 2025 16:57:22 GMT+0000 (Coordinated Universal Time),461,109,45,26,1,4,"Its already smarter that most humans."
1760115443,Fri Oct 10 2025 16:57:23 GMT+0000 (Coordinated Universal Time),462,122,60,34,1,20,"A couple of years from now AI will probably have destroyed hundreds of thousands of jobs.We are all in trouble."
1760115445,Fri Oct 10 2025 16:57:25 GMT+0000 (Coordinated Universal Time),463,81,71,1,1,11,"AI only as good as information it accesses and programming. Humans can manipulate or abuse it, it's already occurring, needs regulation.."
1760115448,Fri Oct 10 2025 16:57:28 GMT+0000 (Coordinated Universal Time),464,106,77,9,1,14,"AI can be used to make unauthorized fakes of human art, leading to loss of income for artists and creators"
1760115462,Fri Oct 10 2025 16:57:42 GMT+0000 (Coordinated Universal Time),470,21,81,6,1,25,"AI could be a helpful diagnostic tool for medical use, but everything should always be verified by real doctors."
1760115449,Fri Oct 10 2025 16:57:29 GMT+0000 (Coordinated Universal Time),465,95,94,3,1,15,"people need human interaction"
1760115496,Fri Oct 10 2025 16:58:16 GMT+0000 (Coordinated Universal Time),484,127,2,5,-1,0,"This is valid but 80 percent of AI produced info is true and accurate"
1760115449,Fri Oct 10 2025 16:57:29 GMT+0000 (Coordinated Universal Time),466,117,1,3,-1,0,"This is critical and necessary."
1760115495,Fri Oct 10 2025 16:58:15 GMT+0000 (Coordinated Universal Time),483,100,57,15,1,10,"As AI becomes more prominent, we need better energy choices. My beautiful rivers are all already dammed to capacity."
1760114666,Fri Oct 10 2025 16:44:26 GMT+0000 (Coordinated Universal Time),233,52,42,19,1,4,"Ai makes mental health talks more accessable"
1760114698,Fri Oct 10 2025 16:44:58 GMT+0000 (Coordinated Universal Time),244,46,64,20,1,18,"We really need legislators to start acting on Universal Basic Income and healthcare alternatives because if we don't it will be too late."
1760115455,Fri Oct 10 2025 16:57:35 GMT+0000 (Coordinated Universal Time),468,113,59,15,1,4,"there are many jobs ai can not replace"
1760115461,Fri Oct 10 2025 16:57:41 GMT+0000 (Coordinated Universal Time),469,125,5,1,-1,0,"My concern is that AI is accurate in assisting the medical profession"
1760115463,Fri Oct 10 2025 16:57:43 GMT+0000 (Coordinated Universal Time),472,95,74,4,1,13,"people need a human connection"
1760115466,Fri Oct 10 2025 16:57:46 GMT+0000 (Coordinated Universal Time),473,137,5,1,-1,0,"Agree, this is important."
1760115468,Fri Oct 10 2025 16:57:48 GMT+0000 (Coordinated Universal Time),474,67,93,5,1,17,"AI must not exploit creative work without consent or fair compensation to artists and writers"
1760115478,Fri Oct 10 2025 16:57:58 GMT+0000 (Coordinated Universal Time),475,132,15,2,-1,1,"I agree with this. Look at the Facebook videos, sometimes I am not sure if it is real or fake."
1760115478,Fri Oct 10 2025 16:57:58 GMT+0000 (Coordinated Universal Time),476,114,84,6,1,15,"So many deceiving videos on social media has been created using AI and it's not positive to the society."
1760115501,Fri Oct 10 2025 16:58:21 GMT+0000 (Coordinated Universal Time),486,115,36,29,1,4,"With so many personal services (doctors) being rushed and impersonal now, an AI that can focus soley on you is wonderful"
1760115507,Fri Oct 10 2025 16:58:27 GMT+0000 (Coordinated Universal Time),487,117,54,12,1,5,"I think there will be room for people to supervise and fact check the AI inputs"
1760115508,Fri Oct 10 2025 16:58:28 GMT+0000 (Coordinated Universal Time),488,135,61,10,1,16,"I agree it needs regulations.  Many people's electric and water bills are going up to subsidize the use of these AI mega data centers."
1760115512,Fri Oct 10 2025 16:58:32 GMT+0000 (Coordinated Universal Time),489,95,61,13,1,5,"students can be taught by AI but need the social interactions with teachers"
1760115519,Fri Oct 10 2025 16:58:39 GMT+0000 (Coordinated Universal Time),490,128,15,25,1,6,"Oh come on! There is no way to regulate the renewable energy for data centers efficiently. This would bog ALL american companies down."
1760115523,Fri Oct 10 2025 16:58:43 GMT+0000 (Coordinated Universal Time),491,132,9,0,-1,0,"Yes, but will it make us more lazier?"
1760115525,Fri Oct 10 2025 16:58:45 GMT+0000 (Coordinated Universal Time),492,123,47,31,1,8,"i dont think AI is here to take our jobs, in my view its here to help improve on work and do more in the shortest period of time."
1760115531,Fri Oct 10 2025 16:58:51 GMT+0000 (Coordinated Universal Time),494,58,9,1,-1,1,"I hope this will not be the case because this will allow one company to dominate with no competition which leads to all kinds of problems"
1760115533,Fri Oct 10 2025 16:58:53 GMT+0000 (Coordinated Universal Time),495,95,14,5,-1,3,"AI steals others art"
1760115534,Fri Oct 10 2025 16:58:54 GMT+0000 (Coordinated Universal Time),496,143,4,2,-1,0,"48 doesn't seem like a legit comment for this?"
1760115534,Fri Oct 10 2025 16:58:54 GMT+0000 (Coordinated Universal Time),497,106,77,7,1,19,"Some AI users put full trust in AI without understanding how it works or how to fact-check."
1760115536,Fri Oct 10 2025 16:58:56 GMT+0000 (Coordinated Universal Time),498,153,69,4,1,26,"The content related to deepfakes is really scary, and definitely needs some guidance and regulation to protect against misinformation"
1760115539,Fri Oct 10 2025 16:58:59 GMT+0000 (Coordinated Universal Time),499,60,13,0,-1,4,"This is already becoming true. It's becoming hard to tell who is real and who is not."
1760115540,Fri Oct 10 2025 16:59:00 GMT+0000 (Coordinated Universal Time),500,125,5,2,-1,2,"I partially agree with this statement as many blue collar jobs are robotic."
1760115543,Fri Oct 10 2025 16:59:03 GMT+0000 (Coordinated Universal Time),501,140,79,16,1,14,"My highest priority concern is privacy and the use of AI for personal use to attack people's identity and reputation"
1760115549,Fri Oct 10 2025 16:59:09 GMT+0000 (Coordinated Universal Time),502,117,73,9,1,13,"Schools will have to implement AI detection methods."
1760115553,Fri Oct 10 2025 16:59:13 GMT+0000 (Coordinated Universal Time),503,51,57,13,1,6,"the cyber-attacks would definitely be worse."
1760115555,Fri Oct 10 2025 16:59:15 GMT+0000 (Coordinated Universal Time),504,112,77,9,1,13,"When humans stop thinking/ learning themselves there's gonna be problems"
1760115558,Fri Oct 10 2025 16:59:18 GMT+0000 (Coordinated Universal Time),505,59,74,16,1,11,"If AI is taking the place of teachers and our children are no longer learning to write I would think we should all be concerned."
1760115560,Fri Oct 10 2025 16:59:20 GMT+0000 (Coordinated Universal Time),506,122,43,31,1,10,"AI is going in a bad direction. Nobody will be able to think for themselves.We are going to create a generation that will possibly disappear"
1760115561,Fri Oct 10 2025 16:59:21 GMT+0000 (Coordinated Universal Time),507,139,48,19,1,14,"AI contributes to the anti-intellectualism crisis. People are refusing to think on their own."
1760115562,Fri Oct 10 2025 16:59:22 GMT+0000 (Coordinated Universal Time),508,109,11,1,-1,3,"I completely agree.  We don't need to be watched 24/7"
1760115528,Fri Oct 10 2025 16:58:48 GMT+0000 (Coordinated Universal Time),493,32,53,7,1,11,"There will need to be productivity options, human ingenuity centers, serving and occupying human engagement, fair living allowances."
1760115582,Fri Oct 10 2025 16:59:42 GMT+0000 (Coordinated Universal Time),512,95,73,11,1,19,"humans need critical thinking skills, AI may inhibit the use of this"
1760115587,Fri Oct 10 2025 16:59:47 GMT+0000 (Coordinated Universal Time),513,106,50,12,1,12,"If AI takes human jobs, what will humans do to pay for food and housing?"
1760115592,Fri Oct 10 2025 16:59:52 GMT+0000 (Coordinated Universal Time),514,139,53,18,1,15,"AI uses a lot of water and electricity. Data centers are placed in minority communities, affecting their water supply and electricity bills."
1760115598,Fri Oct 10 2025 16:59:58 GMT+0000 (Coordinated Universal Time),515,131,84,6,1,17,"I am worried about the job market, privacy, misinformation and threats."
1760115598,Fri Oct 10 2025 16:59:58 GMT+0000 (Coordinated Universal Time),516,112,47,10,1,11,"From what I understand there is an extreme amount of water and electricity"
1760115599,Fri Oct 10 2025 16:59:59 GMT+0000 (Coordinated Universal Time),517,118,93,5,1,24,"Ethics should be an important guiding principle involved when using AIs to make decisions on people's lives and jobs."
1760115605,Fri Oct 10 2025 17:00:05 GMT+0000 (Coordinated Universal Time),518,162,3,3,-1,1,"I agree"
1760115608,Fri Oct 10 2025 17:00:08 GMT+0000 (Coordinated Universal Time),519,142,20,54,1,10,"I regularly work with AI and it clearly has a liberal bias because most of it's programmers are liberal as well and will make things up."
1760115609,Fri Oct 10 2025 17:00:09 GMT+0000 (Coordinated Universal Time),521,95,63,11,1,7,"many people are uncomfortable by AI"
1760115610,Fri Oct 10 2025 17:00:10 GMT+0000 (Coordinated Universal Time),522,160,5,6,-1,0,"That will free humans to develop into all they can be."
1760115613,Fri Oct 10 2025 17:00:13 GMT+0000 (Coordinated Universal Time),523,125,3,2,-1,0,"I agree for the most part as these jobs are robotic."
1760115616,Fri Oct 10 2025 17:00:16 GMT+0000 (Coordinated Universal Time),524,86,81,6,1,14,"Most people aren't aware of the environmental impact"
1760115620,Fri Oct 10 2025 17:00:20 GMT+0000 (Coordinated Universal Time),526,114,65,15,1,18,"It's true that AI has pros and cons but it needs serious government regulation to be in check"
1760115620,Fri Oct 10 2025 17:00:20 GMT+0000 (Coordinated Universal Time),527,32,72,5,1,11,"AI must be monitored by human groups, not an individual."
1760115623,Fri Oct 10 2025 17:00:23 GMT+0000 (Coordinated Universal Time),528,140,62,6,1,12,"There should be a limit to what AI is allowed to due when creating fake news and articles"
1760115623,Fri Oct 10 2025 17:00:23 GMT+0000 (Coordinated Universal Time),529,154,62,15,1,18,"I am most concerned about accuracy of AI, since AI relies on human input, and humans are often incorrect and biased."
1760115629,Fri Oct 10 2025 17:00:29 GMT+0000 (Coordinated Universal Time),530,157,89,14,1,18,"AI is powerful and we dont know what it will become."
1760115631,Fri Oct 10 2025 17:00:31 GMT+0000 (Coordinated Universal Time),531,58,6,0,-1,1,"Agree, but with a balanced approach."
1760115632,Fri Oct 10 2025 17:00:32 GMT+0000 (Coordinated Universal Time),532,112,3,6,-1,0,"AI should not be involved in our medical"
1760115633,Fri Oct 10 2025 17:00:33 GMT+0000 (Coordinated Universal Time),533,95,7,4,-1,1,"AI uae is concerning"
1760115633,Fri Oct 10 2025 17:00:33 GMT+0000 (Coordinated Universal Time),534,106,59,12,1,12,"AI taking human jobs for corporate benefit will only increase the wealth gap."
1760115638,Fri Oct 10 2025 17:00:38 GMT+0000 (Coordinated Universal Time),535,146,2,4,-1,0,"GREAT"
1760115639,Fri Oct 10 2025 17:00:39 GMT+0000 (Coordinated Universal Time),536,51,6,9,-1,1,"it takes out the nepotism."
1760115642,Fri Oct 10 2025 17:00:42 GMT+0000 (Coordinated Universal Time),537,116,72,8,1,22,"Data centers are already causing electric and water bills to increase substantially."
1760115643,Fri Oct 10 2025 17:00:43 GMT+0000 (Coordinated Universal Time),538,151,67,12,1,11,"I do think AI should be used at certain spots and not all the time. We can't rely on it too much, or else we might make bad decisions."
1760115651,Fri Oct 10 2025 17:00:51 GMT+0000 (Coordinated Universal Time),539,101,2,2,-1,0,"I'm not sure what this is based on"
1760115666,Fri Oct 10 2025 17:01:06 GMT+0000 (Coordinated Universal Time),542,146,5,3,-1,1,"AWESOME"
1760115671,Fri Oct 10 2025 17:01:11 GMT+0000 (Coordinated Universal Time),543,93,51,17,1,8,"there are people calling themselves ""prompt artists"" when all they do is input into AI. ridiculous"
1760115702,Fri Oct 10 2025 17:01:42 GMT+0000 (Coordinated Universal Time),550,142,5,2,-1,1,"This is totally true and often the bias leans towards the liberal/progressive/socialist side. Rather does it take a conservative view point."
1760115708,Fri Oct 10 2025 17:01:48 GMT+0000 (Coordinated Universal Time),553,158,63,14,1,9,"My biggest concern is on making sure that the wealth created from AI is able to support all those that lose their jobs."
1760115715,Fri Oct 10 2025 17:01:55 GMT+0000 (Coordinated Universal Time),555,21,52,33,1,4,"AI is trained on human data, therefore it doesn't have the ability to think of something which hasn't already been thought by a human."
1760115677,Fri Oct 10 2025 17:01:17 GMT+0000 (Coordinated Universal Time),545,113,10,2,-1,1,"must have great security"
1760115659,Fri Oct 10 2025 17:00:59 GMT+0000 (Coordinated Universal Time),541,128,77,8,1,14,"Noone has defined a good set of regulations yet. This needs to be done first, that conversations needs to be had."
1760115675,Fri Oct 10 2025 17:01:15 GMT+0000 (Coordinated Universal Time),544,148,74,7,1,7,"AI can be beneficial, but i think it is taking away from human interaction."
1760115692,Fri Oct 10 2025 17:01:32 GMT+0000 (Coordinated Universal Time),546,159,54,16,1,4,"Im old school and still have a hard time wrapping my head around AI. Im terrified someone that somebody evil could do just about anything."
1760115694,Fri Oct 10 2025 17:01:34 GMT+0000 (Coordinated Universal Time),547,17,54,13,1,5,"My highest concern is it makes decision without a human element.  I had several credit cards cancelled by AI  because I didnt fit"
1760115696,Fri Oct 10 2025 17:01:36 GMT+0000 (Coordinated Universal Time),548,162,81,5,1,22,"We need to make sure we always remain ethical"
1760115698,Fri Oct 10 2025 17:01:38 GMT+0000 (Coordinated Universal Time),549,140,34,62,1,4,"AI is not taking away human interactions."
1760115702,Fri Oct 10 2025 17:01:42 GMT+0000 (Coordinated Universal Time),551,106,35,47,1,6,"AI can only get better from human-generated data, AI will be so prevalent that there will be no more human-generated data it can learn from"
1760115703,Fri Oct 10 2025 17:01:43 GMT+0000 (Coordinated Universal Time),552,51,77,5,1,12,"AI security has to be tight."
1760115708,Fri Oct 10 2025 17:01:48 GMT+0000 (Coordinated Universal Time),554,112,15,15,-1,1,"We're gonna lose human emotions human contact human thought I'm learning"
1760115720,Fri Oct 10 2025 17:02:00 GMT+0000 (Coordinated Universal Time),556,171,38,1,-1,2,"Privacy and regulations are very important issues."
1760115722,Fri Oct 10 2025 17:02:02 GMT+0000 (Coordinated Universal Time),557,115,51,17,1,6,"AI is a tool that helps people either improve or do bad things but that's a people issue. AI makes it different, not new"
1760115729,Fri Oct 10 2025 17:02:09 GMT+0000 (Coordinated Universal Time),558,122,43,29,1,6,"AI is going to equal the death of mankind if we don't control it now"
1760115740,Fri Oct 10 2025 17:02:20 GMT+0000 (Coordinated Universal Time),563,81,57,17,1,10,"Needs to be push in public education to university now to train kids in AI and tech or provide career opportunities that plan for the future"
1760115787,Fri Oct 10 2025 17:03:07 GMT+0000 (Coordinated Universal Time),573,169,57,15,1,8,"ai is the future."
1760115814,Fri Oct 10 2025 17:03:34 GMT+0000 (Coordinated Universal Time),581,172,45,9,1,10,"AI psychosis is a serious issue that needs more action."
1760115733,Fri Oct 10 2025 17:02:13 GMT+0000 (Coordinated Universal Time),559,165,19,10,-1,4,"Agreed, if we are going to be the tech leader, then we need to innovate and move forward. Not wait"
1760115734,Fri Oct 10 2025 17:02:14 GMT+0000 (Coordinated Universal Time),560,132,65,6,1,13,"The deepfakes from a AI really worries me and jobs that they could take away from Humans"
1760115735,Fri Oct 10 2025 17:02:15 GMT+0000 (Coordinated Universal Time),561,58,15,9,-1,4,"AI is not human and cannot develop an intuition."
1760115747,Fri Oct 10 2025 17:02:27 GMT+0000 (Coordinated Universal Time),566,124,51,13,1,13,"My highest priority is regulation because AI will surly be used by bad actors."
1760115797,Fri Oct 10 2025 17:03:17 GMT+0000 (Coordinated Universal Time),576,155,32,52,1,5,"My biggest concern regarding AI over the next 10 years is that government regulation will stifle innovation and we will fall behind."
1760115736,Fri Oct 10 2025 17:02:16 GMT+0000 (Coordinated Universal Time),562,110,9,1,-1,2,"Agree 1--% we have to monitor it all the time"
1760115741,Fri Oct 10 2025 17:02:21 GMT+0000 (Coordinated Universal Time),564,120,15,4,-1,1,"I am pretty sure it is in the wrong hands currently."
1760115744,Fri Oct 10 2025 17:02:24 GMT+0000 (Coordinated Universal Time),565,111,66,13,1,12,"AI can be used for the great good if used intentionally."
1760115751,Fri Oct 10 2025 17:02:31 GMT+0000 (Coordinated Universal Time),567,104,86,5,1,12,"Deepfakes are very dangerous!"
1760115757,Fri Oct 10 2025 17:02:37 GMT+0000 (Coordinated Universal Time),569,112,75,2,1,14,"Developers need to take more responsibility for the developments of the AI"
1760115777,Fri Oct 10 2025 17:02:57 GMT+0000 (Coordinated Universal Time),571,116,82,16,1,12,"AI is a tool, and should be treated as such. It should also be kept at a minimum."
1760114889,Fri Oct 10 2025 16:48:09 GMT+0000 (Coordinated Universal Time),302,35,10,2,-1,3,"If people are losing their jobs, this is 100% true. It leaves uncertainty about the future"
1760114904,Fri Oct 10 2025 16:48:24 GMT+0000 (Coordinated Universal Time),308,75,70,15,1,10,"My big concern is the replacement of so many jobs."
1760115807,Fri Oct 10 2025 17:03:27 GMT+0000 (Coordinated Universal Time),579,58,6,0,-1,0,"To some degree I agree with this statement because there will always be nations that want to control other nations and/or even the world."
1760115810,Fri Oct 10 2025 17:03:30 GMT+0000 (Coordinated Universal Time),580,51,66,2,1,8,"it has to be accurate in the medical field."
1760115816,Fri Oct 10 2025 17:03:36 GMT+0000 (Coordinated Universal Time),582,141,58,16,1,5,"My main concern about AI is that people in college use it so much, that they won't learn to think for themselves."
1760115818,Fri Oct 10 2025 17:03:38 GMT+0000 (Coordinated Universal Time),583,130,56,21,1,15,"People will lose the social skills needed to interact with each other when they create their perfect AI companion."
1760115822,Fri Oct 10 2025 17:03:42 GMT+0000 (Coordinated Universal Time),584,135,42,34,1,8,"AI is created by and for the benefit of tech billionaires."
1760115831,Fri Oct 10 2025 17:03:51 GMT+0000 (Coordinated Universal Time),585,146,2,2,-1,0,"NOT GOOD"
